baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
FBgn0001087	2955.48499193025	-0.0222894412455879	0.078771653965176	-0.282962717216041	0.77720541682907	0.919708910302564	g
FBgn0001089	969.109186984518	-0.219194970021164	0.160306041904046	-1.36735314163871	0.171514642240532	0.519147718476524	Gal
FBgn0001090	442.005963917486	-0.217176330088046	0.278296375195563	-0.780377861319368	0.435168494975924	0.747662542919144	bnb
FBgn0001091	7174.79155851619	-0.254796597697776	0.149985140175982	-1.69881227832848	0.0893545594159337	0.388065539649379	Gapdh1
FBgn0001092	23161.3085856139	-0.0647980931767444	0.0710314381786027	-0.912245265452953	0.361639620321734	0.699244255567929	Gapdh2
FBgn0001098	4634.33664910524	-0.0925314214862211	0.106647955526295	-0.867634274183597	0.385594577173993	0.715171627535278	Gdh
FBgn0001099	34.8735031387894	-0.127622603106642	0.267869824351407	-0.476435161801649	0.633764389474728	0.854320407160701	gdl
FBgn0001104	3818.66066522474	-0.0317006901998318	0.0875153672773018	-0.362229985270869	0.717180173863404	0.892997418544313	Galphai
FBgn0001105	5960.00111283011	-0.0166613919216435	0.0478560454929832	-0.348156471141904	0.727722676129215	0.896679897972649	Gbeta13F
FBgn0001108	3789.7674049442	-0.143085409677463	0.0501253370170628	-2.85455257146214	0.00430974981711166	0.0719349934207243	DCTN1-p150
FBgn0001112	284.540575537302	0.994722484091397	0.234226671187796	4.24683695945906	2.16809611485855e-05	0.00172298921844244	Gld
FBgn0001114	3876.3554544731	0.0151271221534552	0.217828146139099	0.0694452136768196	0.944635240454068	0.982193883841254	Glt
FBgn0001120	2727.10480044041	-0.123338312284806	0.115418307954862	-1.06862000032994	0.285240932619397	0.63577682574726	gnu
FBgn0001122	1881.02301480874	0.0630977654118822	0.0800855944956019	0.787879091230912	0.430767432401171	0.745529398283776	Galphao
FBgn0001123	546.023139705354	0.314600141645639	0.128564679119258	2.44701844861925	0.0144043465814304	0.158790773028626	Galphas
FBgn0001124	4220.87337473845	0.118211850491339	0.0622176373202975	1.89997331275668	0.0574366219312251	0.323340397063688	Got1
FBgn0001125	5943.97571086968	-0.0503619454620285	0.0613508077453718	-0.820884798632951	0.411711890612231	0.734023091098216	Got2
FBgn0001128	5848.24350032299	0.0522886798375199	0.0956778080545853	0.546507919659788	0.584716845302209	0.830552178954679	Gpdh
FBgn0001133	705.172621340321	-0.0794815244774905	0.0805445946079001	-0.986801471463296	0.323739973240938	0.673472743708293	grau
FBgn0001134	8.12664988630217	0.187865728136658	0.489614634712912	0.383701210742637	0.701199915142047	0.88598456292687	Grd
FBgn0001137	364.778131574538	0.152017949761931	0.0748519580280502	2.03091480526085	0.0422636376417966	0.281324701440128	grk
FBgn0001138	11.6757378029663	-0.601793868386359	0.36299429297546	-1.6578604127725	0.0973456441045107	0.401100915750809	grn
FBgn0001139	4094.11693040998	-0.169887359796548	0.0742038445331016	-2.28946843476234	0.0220521498859911	0.202593585961301	gro
FBgn0001142	3904.44196132894	0.118186933878572	0.10603618413006	1.11459059799444	0.265025901176075	0.617632213058808	Gs1
FBgn0001145	4132.18736755025	0.328383738100788	0.154395709986543	2.12689677795717	0.0334286606405582	0.252827988040699	Gs2
FBgn0001147	1.77395249789697	2.20431668393413	1.29132419146795	1.70702035824815	0.0878182685042608	NA	gsb-n
FBgn0001148	0.570215038012132	-0.468521927097563	1.84955199618753	-0.253316439907245	0.800023693110836	NA	gsb
FBgn0001149	13419.9465627688	0.026031625629222	0.0507211923529814	0.513229764948376	0.607790607393353	0.841211520461319	GstD1
FBgn0001150	8.58228154535763	0.26768896064278	0.405353209159657	0.660384461239938	0.509007141256238	0.79448407356513	gt
FBgn0001168	871.623325797	0.337705615611551	0.128481981301793	2.62842783236904	0.00857805546075906	0.116639627287764	h
FBgn0001169	2885.03911824204	-0.0857508119406697	0.0739347983540585	-1.1598166742814	0.246123453781285	0.598668035476681	H
FBgn0001170	5.7590425547222	-0.648076520830111	0.517967658519296	-1.25119109305541	0.210864767067347	0.564905384779919	H2.0
FBgn0001174	0.183535118364448	-0.463964215410332	3.5455988524185	-0.130856375670884	0.895888925026803	NA	halo
FBgn0001179	834.457585911379	-0.0717094818599478	0.0815561427613632	-0.879265245167036	0.379257475452342	0.710838939131377	hay
FBgn0001180	1662.85253615451	-0.107639462312523	0.130961828171478	-0.821914780935885	0.411125399962719	0.733708127348397	hb
FBgn0001185	577.516185740885	0.055713744475652	0.0942226089161676	0.591299106621236	0.554320028074399	0.816791750237204	her
FBgn0001186	4313.09874006245	-0.000514475570658758	0.0553887101280722	-0.00928845552584932	0.992588991307005	0.997421308856776	Hex-A
FBgn0001187	975.773068565958	-0.205069490268026	0.170166688657228	-1.20510948344951	0.228161039252309	0.581330385395285	Hex-C
FBgn0001189	1134.02861266505	0.0722914602036959	0.0564248983145907	1.28119788184009	0.200124169936508	0.552963748223631	hfw
FBgn0001197	6498.21041342405	-0.113677649577568	0.0976318197930911	-1.16435041176619	0.244282034692702	0.596572519303223	His2Av
FBgn0001202	1069.79055477586	0.192496669106431	0.0519253689953077	3.7071796085614	0.000209580308951135	0.009072441910653	hook
FBgn0001206	1498.54676354096	-0.00889431805154951	0.145078656440826	-0.0613068680793667	0.951114821156785	0.985638549094843	Hmr
FBgn0001208	2919.13426855765	0.256785639428635	0.178717992795401	1.43682029667044	0.150769061674678	0.48770951937231	Hn
FBgn0001215	7320.54926799669	0.0900038699337824	0.0835829360319723	1.07682110974606	0.281560192634114	0.632876126461648	Hrb98DE
FBgn0001216	414.499138000366	0.383422047131336	0.130581564347086	2.9362647709764	0.0033219065367268	0.0605736005301433	Hsc70-1
FBgn0001217	19.9866559857998	0.930324039299727	0.305192250026945	3.04832130965839	0.0023012372781857	0.0481451390479361	Hsc70-2
FBgn0001218	21559.8819792753	0.185111112191299	0.0718676779220994	2.5757213471117	0.0100031224787993	0.127513887417903	Hsc70-3
FBgn0001220	6864.70989345305	0.112478574020385	0.0425038290276673	2.64631626358107	0.0081373697816092	0.113136385984302	Hsc70-5
FBgn0001222	3719.41482404591	-0.0194350448923628	0.111780729796012	-0.173867579213607	0.861969532547323	0.954277232229472	Hsf
FBgn0001224	296.502881677923	0.190037950780062	0.171442142446971	1.10846696190141	0.267660199758487	0.620172643000029	Hsp23
FBgn0001225	12021.9208202189	-0.34033559156898	0.149731389366367	-2.27297424413954	0.0230277320811567	0.205550979825849	Hsp26
FBgn0001226	6943.46620752017	-0.238391424575812	0.123223981201736	-1.93461875075704	0.0530370973276827	0.314297189450469	Hsp27
FBgn0001227	16.8517187697272	-0.217778625282972	0.298751147010268	-0.728963310977637	0.466024105490108	0.769170908146955	Hsp67Ba
FBgn0001228	2.2531963134095	-0.0819622739136266	0.782146699212371	-0.104791433622571	0.916541307602243	NA	CG4456
FBgn0001229	8.21937495245349	0.811041264158841	0.470391055408637	1.72418513241982	0.0846744272435281	0.38025858787708	Hsp67Bc
FBgn0001230	148.379648337638	0.512633949045927	0.150658046754807	3.40263238564502	0.00066740013153851	0.0206603023277721	Hsp68
FBgn0001233	57590.7691298901	0.0565775377636538	0.0708533432293407	0.798516134665961	0.424571033845749	0.741929552356077	Hsp83
FBgn0001234	1286.43941610644	0.367328057986909	0.121178872362953	3.03128796979307	0.00243512881010653	0.0495825749499511	NA
FBgn0001235	637.81187219284	0.131142045528183	0.108362807173663	1.2102127007287	0.226197285801109	0.578959528061311	hth
FBgn0001247	1998.98407120895	-0.0298076337361668	0.0536992918987554	-0.555084297803518	0.578837002470318	0.827165222665917	Ide
FBgn0001248	10015.9705737839	0.0683161683684834	0.0626588500005619	1.0902876188738	0.275586467368781	0.627669665057251	Idh
FBgn0001250	1037.63946152231	0.284077978161734	0.141045376845307	2.01408925634834	0.0440001633002921	0.286552702342577	if
FBgn0001253	2.35001518816211	0.384256906029677	0.771446676118518	0.498099114203253	0.618414184875829	NA	ImpE1
FBgn0001254	0.120075318012904	0	3.95087700848185	0	1	NA	ImpE2
FBgn0001255	15.1261744228666	-0.258833193374259	0.344278246653186	-0.751813964113158	0.452162943187067	0.759585939683279	ImpE3
FBgn0001256	4.19489134740353	0.818217925019817	0.644483322919959	1.26957191275752	0.204237159566805	NA	ImpL1
FBgn0001257	1856.49781390306	0.134406495922122	0.141476262614879	0.950028601532955	0.342097719857452	0.685159246317221	ImpL2
FBgn0001258	510.918698244015	0.0341426902895468	0.230873757833942	0.147884673467758	0.882433784003748	0.961859844533262	ImpL3
FBgn0001259	10.3174988333567	-0.148194567145204	0.368874034068358	-0.401748438378131	0.687869172362674	0.879307204959857	in
FBgn0001263	464.357151037466	0.116404792684835	0.197295243038618	0.590003037539279	0.555188613062234	0.81750906557042	inaD
FBgn0001269	9.19187911928935	-0.0249140069137607	0.446379639222759	-0.0558134931000464	0.955490385761031	0.987418930338861	inv
FBgn0001276	260.697616559815	-0.204920892563251	0.124467475783626	-1.64638104270296	0.0996853335647422	0.405330115264723	ix
FBgn0001280	775.861190313414	-0.0260649632878793	0.0808501986289785	-0.322385890571419	0.747160371814222	0.904960349246491	janA
FBgn0001281	0.519501726564997	1.30252944608702	2.12682128615834	0.612430134381324	0.540253209359072	NA	janB
FBgn0001285	164.852355891973	0.509190190166373	0.364496932240527	1.39696701159165	0.162423491422218	0.506390918808024	Jon44E
FBgn0001291	1396.28519571657	0.121595400851977	0.0578387720145873	2.10231643267443	0.0355255660474422	0.258895081853469	Jra
FBgn0001296	715.24013968345	-0.368941563697805	0.201798541432704	-1.82826675098065	0.0675095272809575	0.350174844624898	kar
FBgn0001297	1932.2687086188	0.230419408732267	0.162372728761682	1.41907702413783	0.155876561534122	0.495992256774868	kay
FBgn0001301	1871.99345843238	0.0617056677464036	0.0710694556323259	0.868244553126093	0.385260468815808	0.714947438586726	NA
FBgn0001308	5322.55070035795	-0.071415970260931	0.0525961513375654	-1.35781741524354	0.174521627465775	0.52126944838563	Khc
FBgn0001311	20.3126475037265	0.24100777411699	0.321832663099842	0.748860515883131	0.453941280583618	0.760783867946954	kkv
FBgn0001316	7104.55183321119	-0.110738410137717	0.0771813625502584	-1.43478174624874	0.151349301088727	0.488792353447417	klar
FBgn0001319	30.0377172112918	0.567647747625982	0.635680639820774	0.892976302984509	0.371869863041434	0.70601571965203	kn
FBgn0001320	48.636071614867	0.646427296426754	0.219930053581506	2.93924038984143	0.00329017777216778	0.0600979469911058	kni
FBgn0001321	44.2383633708325	0.593761802778688	0.214456849918065	2.76867725607991	0.00562843596890761	0.0866410238033091	knk
FBgn0001323	73.3305764373999	0.298165679092512	0.184974622230451	1.61192749306465	0.106977718684211	0.418671711234165	knrl
FBgn0001324	1588.16038785181	-0.0131109477500281	0.0695953080556235	-0.188388385888735	0.850572203418568	0.950831570435336	kto
FBgn0001325	4.01591657329007	-0.497407909188253	0.618386428503242	-0.804364207009186	0.421186666272135	NA	Kr
FBgn0001330	988.367495425954	-0.0545894823314409	0.0795108484533339	-0.686566467259877	0.492355965645393	0.784073377921009	kz
FBgn0001341	1068.16263705306	0.0151649887090478	0.0861059567837315	0.176120088266797	0.860199599443954	0.954058099177087	l(1)1Bi
FBgn0001404	3572.5388949458	0.070620489137796	0.0592463263901522	1.19198089469281	0.233268736658537	0.586733085759554	egh
FBgn0001491	624.643561053395	-0.0507344324942452	0.101678585981096	-0.498968706190284	0.61780143016212	0.846822941150266	l(1)10Bb
FBgn0001565	3280.00453177602	0.0455051233777093	0.0566190650705585	0.803706725305353	0.421566369156015	0.740382434433391	Hlc
FBgn0001612	1950.81785452327	-0.133438743072932	0.113140196228214	-1.17941056778595	0.238234729100704	0.592057886554521	Grip91
FBgn0001624	3305.86198722732	0.0760326769271722	0.0542195970026712	1.40230988665273	0.160822729362938	0.504374623358721	dlg1
FBgn0001941	3575.71572738107	0.0125056565688129	0.0343135995420004	0.364451900579703	0.715520585290403	0.891964394267008	ifc
FBgn0001942	25675.6821659553	-0.0738650326568405	0.0784587179386837	-0.941450926008845	0.346473826488908	0.68815519283895	eIF4A
FBgn0001961	1920.17012058962	-0.131467016464582	0.134371806394784	-0.978382444888272	0.327885207405246	0.676133109998123	Arpc1
FBgn0001965	1528.39100228283	-0.0491412070804221	0.075508217577014	-0.65080607988529	0.51517167500545	0.797740754272653	Sos
FBgn0001967	0.430141886768843	-1.27256867123489	2.07911248070489	-0.61207302781591	0.540489441952383	NA	NimC3
FBgn0001970	495.025466880829	-0.290848273992114	0.133428581991501	-2.17980487876757	0.0292719281499054	0.235969480107929	Pgant35A
FBgn0001974	814.706365867391	-0.0748807040543347	0.120939425951984	-0.619158752118304	0.535811781954057	0.80745200135688	l(2)35Bd
FBgn0001977	921.693223187219	0.0369705214367678	0.0821489538531755	0.450042510618517	0.652679788420702	0.861653990080038	CIAPIN1
FBgn0001978	4266.62537132568	-0.0658828608998716	0.0663311512112661	-0.993241632276717	0.320592214189928	0.671251767382725	stc
FBgn0001981	81.93757514233	0.183291508473419	0.183244530737823	1.00025636637234	0.317186457452416	0.667756645530498	esg
FBgn0001983	0	NA	NA	NA	NA	NA	wor
FBgn0001986	1345.27913552976	0.0343952276120785	0.0608630523681308	0.565124920190309	0.571988799477004	0.823959251001918	Mtr4
FBgn0001987	1165.69328902182	0.0783606134781007	0.119426223145552	0.656142440195884	0.511732479793339	0.795158447103303	Gli
FBgn0001989	460.585799392781	-0.227977445999872	0.26777056529938	-0.851390987448462	0.394552196518753	0.72291575029735	ND-B17
FBgn0001990	726.159187888138	-0.104530460474836	0.101106849369003	-1.03386131728166	0.301201001182502	0.651663848352795	wek
FBgn0001991	577.668699719075	0.169911371064105	0.155661125203465	1.09154659419308	0.275032441143507	0.627425121194775	Ca-alpha1D
FBgn0001992	2.35390264454997	-0.44859011024536	0.916622848037194	-0.489394423459929	0.62456248333524	NA	Cyp303a1
FBgn0001994	3061.22483605286	-0.0524429802659372	0.0469485187134476	-1.11703162747318	0.263980802449257	0.616746723405472	crp
FBgn0001995	541.776369659471	-0.214003867357269	0.117696647346916	-1.81826646876766	0.0690234151370006	0.353210162322883	mRpL4
FBgn0002021	653.419333567073	0.0542396450222344	0.061037546440105	0.888627544612376	0.374203282623858	0.707520647465766	l(2)37Bb
FBgn0002022	1464.55318868685	0.0119661966603539	0.0468961319987062	0.255163830157336	0.79859656593058	0.929128440072078	Catsup
FBgn0002023	41.1519700927899	0.449863216218167	0.249465645147665	1.80330728887291	0.0713399685585234	0.357169405350125	Lim3
FBgn0002031	2940.35278122235	-0.154505124476002	0.123044978143989	-1.25568005136462	0.209231994661536	0.562490278553145	l(2)37Cc
FBgn0002036	466.583862560656	0.0108233754578491	0.0816524900015112	0.132554138369189	0.894546004531516	0.967300071331662	CG10561
FBgn0002044	3901.53134154691	0.0275426027238543	0.0828576445926991	0.332408709651893	0.739580662759004	0.901430064978898	swm
FBgn0002069	4050.73050631368	0.02959459204121	0.0420099923861479	0.704465541654521	0.48114290193501	0.77772602368191	AspRS
FBgn0002121	3317.25273553201	-0.320004665044817	0.137595078881301	-2.32569847444091	0.0200346419392438	0.191761976495052	l(2)gl
FBgn0002174	558.017133036335	-0.224692163699021	0.209715557251126	-1.07141390292739	0.28398336429503	0.635056456610201	l(2)tid
FBgn0002183	5972.24220980094	-0.114058099974234	0.0715440724647909	-1.59423549771179	0.110883298598796	0.426237578750232	dre4
FBgn0002283	1033.43917331399	-0.134389530634825	0.0989574804519172	-1.35805327723682	0.174446779322338	0.52126944838563	l(3)73Ah
FBgn0002284	2537.00150983691	-0.0572672581079889	0.0762070973223438	-0.75146882797225	0.45237055399299	0.759585939683279	Prosbeta6
FBgn0002306	283.719967717361	0.589229993831106	0.168075587746153	3.50574406273104	0.000455332829427373	0.0157429847421172	sas
FBgn0002354	141.159152719189	-0.0618341110156705	0.135664619993654	-0.455786564091381	0.648543466754077	0.860456438480596	l(3)87Df
FBgn0002413	6498.89844749348	-0.0192921976686434	0.0977753885553989	-0.197311388414607	0.843583867864395	0.947417711851654	dco
FBgn0002431	9046.88981931096	-0.0467403870356533	0.0922808033525708	-0.506501735329239	0.612504471775911	0.843832141995214	hyd
FBgn0002440	0.150857582594474	-1.64622402184931	3.94700055004173	-0.417082288430871	0.676618219442847	NA	l(3)mbn
FBgn0002441	2548.85912008866	-0.00904003564861602	0.0891587960400388	-0.101392527155216	0.919238868370574	0.974179172400493	l(3)mbt
FBgn0002466	2834.36368797898	-0.00389834353383451	0.145892892985715	-0.0267205855888827	0.97868259406789	0.993232721264554	sti
FBgn0002521	2744.46192559536	-0.0158796050479122	0.112195944359776	-0.141534572738132	0.887447649835162	0.963576805110385	pho
FBgn0002522	20.2791749120555	-0.785923876384317	0.297090257196236	-2.64540440942563	0.00815933368728932	0.113136385984302	lab
FBgn0002524	2983.59077127303	0.0323610232373842	0.0737001253316848	0.439090477685683	0.660595978571041	0.866981337910157	lace
FBgn0002525	3688.89798745904	-0.145699506245439	0.0725930948148806	-2.00707114935638	0.0447420876745429	0.288985300180409	Lam
FBgn0002526	2941.94105539717	0.115404825073655	0.180025568890787	0.641046856758804	0.521492240195443	0.799783328309407	NA
FBgn0002531	54.0089757649066	0.0142518537272385	0.257707587527702	0.0553024218804054	0.955897532739516	0.987418930338861	Lcp1
